,배우명,드라마명,역할,성별,장르,방영요일,방송사,나이,방영년도,가중평점,결혼여부
197,홍종현,세상에서 제일 예쁜 내 딸,주연,남자,"['romance', 'drama', 'society']","['saturday', ' sunday']",['KBS2'],30,2019,7.7,미혼
198,홍종현,왕은 사랑한다,주연,남자,"['romance', 'drama', 'hist_war', 'society']","['monday', ' tuesday']","['MBC', ' VIKI']",28,2017,7.73,미혼
199,홍종현,달의 연인 - 보보경심 려,조연,남자,"['romance', 'sf', 'hist_war']","['monday', ' tuesday']",['SBS'],27,2016,8.57,미혼
200,문소리,미치지 않고서야,주연,여자,"['comedy', 'drama']","['wednesday', ' thursday']",['MBC'],48,2021,7.73,기혼
201,문소리,라이프,주연,여자,"['thriller', 'society', 'drama']","['monday', ' tuesday']","['JTBC', ' NETFLIX']",45,2018,7.85,기혼
202,유노윤호,멜로홀릭,주연,남자,"['thriller', 'romance', 'sf']","['monday', ' tuesday']","['OCN', ' OKSUSU', ' VIKI']",32,2017,7.59,미혼
203,유노윤호,당신을 주문합니다,주연,남자,"['food', 'comedy', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday']",['SBS PLUS'],30,2015,7.58,미혼
204,이동욱,배드 앤 크레이지,주연,남자,"['thriller', 'action']","['friday', ' saturday']","['IQIYI', ' TVN']",41,2021,8.22,미혼
205,이동욱,진심이 닿다,주연,남자,"['romance', 'comedy', 'society', 'drama']","['wednesday', ' thursday']",['TVN'],39,2019,8.19,미혼
206,이동욱,라이프,주연,남자,"['thriller', 'society', 'drama']","['monday', ' tuesday']","['JTBC', ' NETFLIX']",38,2018,7.85,미혼
207,이동욱,풍선껌,주연,남자,"['drama', 'comedy', 'romance']","['monday', ' tuesday']",['TVN'],35,2015,7.58,미혼
208,김소연,펜트하우스,주연,여자,"['thriller', 'drama']","['monday', ' tuesday']",['SBS'],41,2020,8.46,기혼
209,김소연,세상에서 제일 예쁜 내 딸,주연,여자,"['romance', 'drama', 'society']","['saturday', ' sunday']",['KBS2'],40,2019,7.7,기혼
210,김소연,시크릿 마더,주연,여자,"['thriller', 'drama']",['saturday'],['SBS'],39,2018,7.72,기혼
211,김소연,행복을 주는 집,주연,여자,"['drama', 'romance']","['saturday', ' sunday']",['MBC'],37,2016,7.69,기혼
212,김범,고스트 닥터,주연,남자,"['sf', 'comedy', 'society']","['monday', ' tuesday']",['TVN'],34,2022,8.17,미혼
213,김범,로스쿨,주연,남자,"['drama', 'thriller', 'society']","['wednesday', ' thursday']","['JTBC', ' NETFLIX']",33,2021,8.35,미혼
214,김범,숨은 신분,주연,남자,"['thriller', 'drama']","['monday', ' tuesday']",['TVN'],27,2015,7.7,미혼
215,오세훈,독고 리와인드,주연,남자,"['thriller', 'action', 'youth']",['friday'],"['OKSUSU', ' VIKI']",25,2018,7.78,미혼
216,오세훈,우리 옆집에 엑소가 산다,주연,남자,"['comedy', 'romance', 'music']","['tuesday', ' thursday']",['NAVER TV CAST'],22,2015,7.7,미혼
217,송재림,서른이지만 열일곱입니다,주연,남자,"['drama', 'comedy', 'romance']","['tuesday', ' saturday']","['DAUM KAKAO TV', ' VIKI']",37,2021,7.53,미혼
218,송재림,너의 노래를 들려줘,주연,남자,"['thriller', 'comedy', 'romance', 'music']","['monday', ' tuesday']",['KBS2'],35,2019,7.65,미혼
219,송재림,일단 뜨겁게 청소하라,주연,남자,"['romance', 'comedy', 'society', 'drama']","['monday', ' tuesday']",['JTBC'],34,2018,7.7,미혼
220,송재림,시크릿 마더,주연,남자,"['thriller', 'drama']",['saturday'],['SBS'],34,2018,7.72,미혼
221,정유진,유령을 잡아라,주연,여자,"['thriller', 'comedy', 'romance']","['monday', ' tuesday']",['TVN'],31,2019,7.87,미혼
222,정유진,로맨스는 별책부록,주연,여자,"['comedy', 'romance', 'society', 'youth']","['saturday', ' sunday']","['NETFLIX', ' TVN']",31,2019,8.11,미혼
223,정유진,밥 잘 사주는 예쁜 누나,조연,여자,"['drama', 'romance']","['friday', ' saturday']","['JTBC', ' NETFLIX']",30,2018,7.92,미혼
224,정유진,더블유,조연,여자,"['thriller', 'comedy', 'romance', 'sf']","['wednesday', ' thursday']",['MBC'],28,2016,8.42,미혼
225,진기주,"지금부터, 쇼타임!",주연,여자,"['thriller', 'comedy', 'romance', 'sf']","['saturday', ' sunday']","['MBC', ' VIUTV']",34,2022,7.96,미혼
226,진기주,오! 삼광빌라,주연,여자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']",['KBS2'],32,2020,7.7,미혼
227,진기주,초면에 사랑합니다,주연,여자,"['romance', 'comedy', 'society', 'drama']","['monday', ' tuesday']",['SBS'],31,2019,7.98,미혼
228,진기주,이리와 안아줘,주연,여자,"['thriller', 'romance']","['wednesday', ' thursday']",['MBC'],30,2018,8.16,미혼
229,진기주,미스티,조연,여자,"['thriller', 'romance']","['friday', ' saturday']",['JTBC'],30,2018,7.88,미혼
230,진기주,수요일 오후 3시 30분,주연,여자,"['drama', 'youth', 'comedy', 'romance']",['friday'],['OKSUSU'],29,2017,7.8,미혼
231,서지혜,아다마스,주연,여자,"['thriller', 'drama']","['wednesday', ' thursday']",['TVN'],39,2022,7.72,미혼
232,서지혜,너에게 가는 속도 493km,주연,여자,"['drama', 'romance', 'sports']","['wednesday', ' thursday']",['KBS2'],39,2022,8.0,미혼
233,서지혜,저녁 같이 드실래요?,주연,여자,"['drama', 'comedy', 'romance']","['monday', ' tuesday']","['IQIYI', ' MBC']",37,2020,7.83,미혼
234,서지혜,사랑의 불시착,주연,여자,"['romance', 'comedy', 'hist_war', 'society']","['sunday', ' saturday']","['NETFLIX', ' TVN']",36,2019,8.86,미혼
235,서지혜,흉부외과,주연,여자,"['action', 'drama', 'society']","['wednesday', ' thursday']",['SBS'],35,2018,7.72,미혼
236,서지혜,흑기사,주연,여자,"['drama', 'sf', 'romance']","['wednesday', ' thursday']",['KBS2'],34,2017,7.53,미혼
237,이지현,더 패키지,조연,여자,"['romance', 'comedy', 'sf', 'drama']","['friday', ' saturday']",['JTBC'],34,2017,7.86,정보없음
238,김보라,터치,주연,여자,"['romance', 'comedy', 'society', 'drama']","['friday', ' saturday']","['CHANNEL A', ' VIKI']",26,2020,7.64,미혼
239,김보라,그녀의 사생활,조연,여자,"['comedy', 'romance']","['wednesday', ' thursday']",['TVN'],25,2019,8.29,미혼
240,한석규,왓쳐,주연,남자,"['thriller', 'society', 'drama']","['saturday', ' sunday']",['OCN'],56,2019,7.9,기혼
241,한석규,낭만닥터 김사부,주연,남자,"['drama', 'society', 'romance']","['monday', ' tuesday']",['SBS'],53,2016,8.43,기혼
242,이성경,별똥별,주연,여자,"['drama', 'comedy', 'romance']","['friday', ' saturday']",['TVN'],33,2022,8.15,미혼
243,이성경,멈추고 싶은 순간: 어바웃타임,주연,여자,"['sf', 'romance', 'music']","['monday', ' tuesday']",['TVN'],29,2018,7.6,미혼
244,이성경,치즈인더트랩,주연,여자,"['drama', 'thriller', 'romance']","['monday', ' tuesday']",['TVN'],27,2016,7.53,미혼
245,진경,이상한 변호사 우영우,조연,여자,"['romance', 'drama', 'society']","['wednesday', ' thursday']",['NETFLIX'],51,2022,8.45,기혼
246,진경,멜랑꼴리아,주연,여자,"['drama', 'youth', 'romance']","['wednesday', ' thursday']",['TVN'],50,2021,7.74,기혼
247,진경,오! 삼광빌라,주연,여자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']",['KBS2'],49,2020,7.7,기혼
248,진경,캐리어를 끄는 여자,조연,여자,"['drama', 'romance', 'society']","['monday', ' tuesday']",['MBC'],45,2016,7.68,기혼
249,진경,함부로 애틋하게,조연,여자,"['drama', 'comedy', 'romance']","['wednesday', ' thursday']",['KBS2'],45,2016,8.01,기혼
250,진경,블러드,조연,여자,"['sf', 'action', 'romance', 'society']","['monday', ' tuesday']",['KBS2'],44,2015,7.49,기혼
251,라미란,부암동 복수자들,주연,여자,"['drama', 'comedy', 'youth']","['wednesday', ' thursday']",['TVN'],43,2017,8.0,기혼
252,라미란,월계수 양복점 신사들,주연,여자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']",['KBS2'],42,2016,7.73,기혼
253,정웅인,날아라 개천용,주연,남자,"['romance', 'thriller', 'comedy', 'society']","['friday', ' saturday']",['SBS'],50,2020,7.7,기혼
254,정웅인,99억의 여자,주연,남자,"['thriller', 'drama']","['wednesday', ' thursday']",['KBS2'],49,2019,7.69,기혼
255,정웅인,이별이 떠났다,조연,남자,"['drama', 'romance']",['saturday'],['MBC'],48,2018,7.73,기혼
256,정웅인,달콤살벌 패밀리,주연,남자,"['comedy', 'action', 'romance', 'drama']","['wednesday', ' thursday']",['MBC'],45,2015,7.68,기혼
257,김선아,시크릿 부티크,주연,여자,"['drama', 'society', 'romance']","['wednesday', ' thursday']",['SBS'],47,2019,7.7,미혼
258,김선아,붉은 달 푸른 해,주연,여자,"['thriller', 'drama']","['wednesday', ' thursday']",['MBC'],46,2018,8.0,미혼
259,김선아,키스 먼저 할까요?,주연,여자,"['drama', 'comedy', 'romance']","['monday', ' tuesday']",['SBS'],46,2018,7.72,미혼
260,김선아,가면,주연,여자,"['comedy', 'action', 'romance', 'drama']","['wednesday', ' thursday']",['KBS2'],43,2015,7.64,미혼
261,오윤아,신과의 약속,주연,여자,"['drama', 'romance']",['saturday'],['MBC'],39,2018,7.7,기혼
262,오윤아,훈남정음,조연,여자,"['drama', 'comedy', 'romance']","['wednesday', ' thursday']",['SBS'],39,2018,7.66,기혼
263,오윤아,언니는 살아있다,주연,여자,"['drama', 'romance']",['saturday'],['SBS'],38,2017,7.7,기혼
264,신은정,워킹맘 육아대디,주연,여자,"['romance', 'comedy', 'drama']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['MBC'],43,2016,7.7,기혼
265,유선,이브,주연,여자,"['drama', 'romance']","['wednesday', ' thursday']",['TVN'],47,2022,7.81,기혼
266,유선,허쉬,조연,여자,"['drama', 'thriller', 'comedy', 'society']","['friday', ' saturday']","['IQIYI', ' JTBC']",45,2020,7.7,기혼
267,유선,세상에서 제일 예쁜 내 딸,주연,여자,"['romance', 'drama', 'society']","['saturday', ' sunday']",['KBS2'],44,2019,7.7,기혼
268,유선,일단 뜨겁게 청소하라,조연,여자,"['romance', 'comedy', 'society', 'drama']","['monday', ' tuesday']",['JTBC'],43,2018,7.7,기혼
269,유선,크리미널 마인드,주연,여자,"['thriller', 'action', 'drama']","['wednesday', ' thursday']",['TVN'],42,2017,7.74,기혼
270,유선,달콤살벌 패밀리,주연,여자,"['comedy', 'action', 'romance', 'drama']","['wednesday', ' thursday']",['MBC'],40,2015,7.68,기혼
271,오지호,두 번은 없다,주연,남자,"['drama', 'comedy', 'romance']",['saturday'],['MBC'],44,2019,7.78,기혼
272,오지호,왜그래 풍상씨,주연,남자,"['drama', 'comedy', 'romance']","['wednesday', ' thursday']",['KBS2'],44,2019,7.7,기혼
273,오지호,키스 먼저 할까요?,주연,남자,"['drama', 'comedy', 'romance']","['monday', ' tuesday']",['SBS'],43,2018,7.72,기혼
274,오지호,"내 딸, 금사월",주연,남자,"['drama', 'comedy', 'romance']",['saturday'],['MBC'],41,2016,7.66,기혼
275,이정진,더 킹: 영원의 군주,주연,남자,"['drama', 'thriller', 'romance', 'sf']","['friday', ' saturday']","['NETFLIX', ' SBS']",43,2020,8.03,미혼
276,이정진,그녀는 거짓말을 너무 사랑해,주연,남자,"['youth', 'comedy', 'romance', 'music']","['monday', ' tuesday']",['TVN'],40,2017,7.57,미혼
277,이정진,THE K2,조연,남자,"['thriller', 'action', 'romance']","['friday', ' saturday']",['TVN'],39,2016,8.11,미혼
278,다원,어느 날 우리 집 현관으로 멸망이 들어왔다,조연,남자,"['drama', 'sf', 'comedy', 'romance']","['monday', ' tuesday']","['TVN', ' VIUTV']",27,2021,8.24,정보없음
279,장혁,붉은 단심,주연,남자,"['drama', 'society', 'hist_war']","['monday', ' tuesday']",['KBS2'],47,2022,7.79,기혼
280,장혁,본대로 말하라,주연,남자,['thriller'],"['saturday', ' sunday']",['OCN'],45,2020,7.89,기혼
281,장혁,나의 나라,조연,남자,"['romance', 'action', 'hist_war', 'drama']","['friday', ' saturday']","['JTBC', ' NETFLIX']",44,2019,8.01,기혼
282,장혁,배드파파,주연,남자,"['drama', 'sf', 'sports']","['monday', ' tuesday']",['MBC'],43,2018,7.7,기혼
283,장혁,기름진 멜로,주연,남자,"['food', 'comedy', 'romance', 'drama']","['monday', ' tuesday']",['SBS'],43,2018,7.87,기혼
284,장혁,돈꽃,주연,남자,"['romance', 'society']",['saturday'],['MBC'],42,2017,7.84,기혼
285,장혁,보이스,주연,남자,['thriller'],"['saturday', ' sunday']",['OCN'],42,2017,8.21,기혼
286,장혁,뷰티풀 마인드,주연,남자,"['thriller', 'society', 'romance']","['monday', ' tuesday']",['KBS2'],41,2016,7.96,기혼
287,장혁,장사의 신-객주 2015,주연,남자,"['romance', 'society', 'hist_war']","['wednesday', ' thursday']",['KBS2'],40,2015,7.68,기혼
288,장혁,빛나거나 미치거나,주연,남자,"['romance', 'sf', 'society', 'hist_war']","['monday', ' tuesday']",['MBC'],40,2015,7.7,기혼
289,장나라,대박부동산,주연,여자,"['thriller', 'comedy', 'sf']","['wednesday', ' thursday']",['KBS2'],41,2021,8.05,미혼
290,장나라,오 마이 베이비,주연,여자,"['drama', 'comedy', 'romance', 'society']","['wednesday', ' thursday']",['TVN'],40,2020,7.74,미혼
291,장나라,황후의 품격,주연,여자,"['thriller', 'action', 'romance']","['wednesday', ' thursday']",['SBS'],38,2018,7.85,미혼
292,장나라,한번 더 해피엔딩,주연,여자,"['drama', 'youth', 'comedy', 'romance']","['wednesday', ' thursday']",['MBC'],36,2016,7.8,미혼
293,장나라,너를 기억해,주연,여자,"['thriller', 'drama']","['monday', ' tuesday']",['KBS2'],35,2015,8.21,미혼
294,채정안,돼지의 왕,주연,여자,"['thriller', 'drama']",['friday'],['TVN'],46,2022,7.84,미혼
295,채정안,월간 집,조연,여자,"['romance', 'comedy', 'society', 'drama']","['wednesday', ' thursday']","['IQIYI', ' JTBC']",45,2021,7.7,미혼
296,채정안,리갈하이,주연,여자,"['drama', 'thriller', 'comedy', 'society']","['friday', ' saturday']","['JTBC', ' VIKI']",43,2019,7.69,미혼
297,채정안,슈츠,주연,여자,"['drama', 'action', 'society']","['wednesday', ' thursday']",['KBS2'],42,2018,7.91,미혼
298,채정안,맨투맨,주연,여자,"['comedy', 'thriller', 'action', 'romance']","['friday', ' saturday']",['JTBC'],41,2017,7.76,미혼
299,채정안,딴따라,주연,여자,"['drama', 'comedy', 'society', 'music']","['wednesday', ' thursday']",['SBS'],40,2016,7.7,미혼
300,이순재,도도솔솔라라솔,조연,남자,"['comedy', 'romance', 'music']","['wednesday', ' thursday']","['KBS2', ' NETFLIX']",87,2020,7.7,기혼
301,이순재,리갈하이,조연,남자,"['drama', 'thriller', 'comedy', 'society']","['friday', ' saturday']","['JTBC', ' VIKI']",86,2019,7.69,기혼
302,이순재,돈꽃,주연,남자,"['romance', 'society']",['saturday'],['MBC'],84,2017,7.84,기혼
303,엄정화,우리들의 블루스,주연,여자,"['drama', 'romance']","['saturday', ' sunday']","['NETFLIX', ' TVN']",54,2022,8.13,미혼
304,김희애,부부의 세계,주연,여자,"['drama', 'thriller', 'romance']","['friday', ' saturday']",['JTBC'],54,2020,8.19,기혼
305,김희애,끝에서 두 번째 사랑,주연,여자,"['drama', 'romance']","['saturday', ' sunday']",['SBS'],50,2016,7.66,기혼
306,김희애,미세스 캅,주연,여자,"['thriller', 'action']","['monday', ' tuesday']",['SBS'],49,2015,7.73,기혼
307,류수영,목표가 생겼다,주연,남자,"['drama', 'romance']","['wednesday', ' thursday']",['MBC'],43,2021,7.75,기혼
308,류수영,슬플 때 사랑한다,주연,남자,"['drama', 'romance']",['saturday'],['MBC'],41,2019,7.69,기혼
309,류수영,착한 마녀전,주연,남자,"['drama', 'comedy', 'romance']",['saturday'],['SBS'],40,2018,7.74,기혼
310,류수영,아버지가 이상해,주연,남자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']",['KBS2'],39,2017,8.19,기혼
311,류수영,동네변호사 조들호,조연,남자,"['thriller', 'comedy', 'society']","['monday', ' tuesday']",['KBS2'],38,2016,7.73,기혼
312,주원,앨리스,주연,남자,"['romance', 'thriller', 'sf']","['friday', ' saturday']",['SBS'],34,2020,7.59,미혼
313,주원,엽기적인 그녀,주연,남자,"['romance', 'comedy', 'hist_war']","['monday', ' tuesday']",['SBS'],31,2017,7.75,미혼
314,이덕화,옷소매 붉은 끝동,조연,남자,"['romance', 'drama', 'hist_war']","['friday', ' saturday']","['MBC', ' VIKI']",70,2021,8.39,기혼
315,이덕화,장사의 신-객주 2015,주연,남자,"['romance', 'society', 'hist_war']","['wednesday', ' thursday']",['KBS2'],64,2015,7.68,기혼
316,유인나,설강화,주연,여자,"['drama', 'society', 'romance']","['saturday', ' sunday']",['JTBC'],40,2021,8.2,미혼
317,유인나,나를 사랑한 스파이,주연,여자,"['comedy', 'thriller', 'action', 'romance']","['wednesday', ' thursday']","['IQIYI', ' MBC']",39,2020,7.68,미혼
318,유인나,진심이 닿다,주연,여자,"['romance', 'comedy', 'society', 'drama']","['wednesday', ' thursday']",['TVN'],38,2019,8.19,미혼
319,유인나,한번 더 해피엔딩,주연,여자,"['drama', 'youth', 'comedy', 'romance']","['wednesday', ' thursday']",['MBC'],35,2016,7.8,미혼
320,윤현민,나 홀로 그대,주연,남자,"['drama', 'sf', 'romance']",['friday'],['NETFLIX'],36,2020,8.06,미혼
321,윤현민,터널,주연,남자,"['thriller', 'sf']","['saturday', ' sunday']",['OCN'],33,2017,8.35,미혼
322,윤현민,뷰티풀 마인드,주연,남자,"['thriller', 'society', 'romance']","['monday', ' tuesday']",['KBS2'],32,2016,7.96,미혼
323,주상욱,터치,주연,남자,"['romance', 'comedy', 'society', 'drama']","['friday', ' saturday']","['CHANNEL A', ' VIKI']",43,2020,7.64,기혼
324,주상욱,운명과 분노,주연,남자,"['drama', 'romance']",['saturday'],"['SBS', ' VIKI']",41,2018,7.68,기혼
325,주상욱,대군-사랑을 그리다,주연,남자,"['romance', 'drama', 'hist_war', 'society']","['saturday', ' sunday']","['TV CHOSUN', ' VIKI']",41,2018,7.72,기혼
326,주상욱,판타스틱,주연,남자,"['drama', 'comedy', 'romance', 'society']","['friday', ' saturday']",['JTBC'],39,2016,7.68,기혼
327,주상욱,화려한 유혹,주연,남자,"['drama', 'society', 'romance']","['monday', ' tuesday']",['MBC'],38,2015,7.66,기혼
